person_id,name,name_type,case_id,role,is_matching_pair
PID81621,Ishwan Kuar,typo,C6934,witness,1
PID49415,Pooja Kumar,standard,C5340,witness,1
PID49415,Pooja Kummar,phonetic,C3879,suspect,1
PID49415,Puja Kumaar,transliteration,C3777,reporter,1
PID49415,Puja Kumaar,transliteration,C2619,victim,1
PID28116,Kavita Choudhary,standard,C1892,witness,1
PID28116,Kabita Choudhhary,phonetic,C6899,witness,1
PID44011,Neha Yadav,standard,C8128,suspect,1
PID44011,Nehaa Yaadav,transliteration,C3765,victim,1
PID91288,Suresh Chauhan,standard,C1388,reporter,1
PID91288,Surseh Cxhauhan,typo,C6479,victim,1
PID91288,Sures Chaoohan,transliteration,C5900,witness,1
PID27775,Divya Mishra,standard,C1869,witness,1
PID27775,Divyaa Mishraa,transliteration,C5397,witness,1
PID27775,Divya Mishhra,phonetic,C3137,reporter,1
PID27775,Dibya Mishhra,phonetic,C7588,victim,1
PID20630,Divya Trivedi,standard,C7280,witness,1
PID20630,Diwya Triwedi,transliteration,C7962,victim,1
PID20630,Dvya Trivedp,typo,C3292,reporter,1
PID20630,Diyva Trivedk,typo,C5702,witness,1
PID26038,Lakshmi Shah,standard,C5154,suspect,1
PID26038,Lakshnmi Shaq,typo,C5349,witness,1
PID73159,Lakshmi Choudhary,non_matching,C3713,suspect,0
PID28402,Deepak Mishra,standard,C5772,witness,1
PID28402,Dieepak Misxra,typo,C2225,witness,1
PID28402,Deepyk Misphra,typo,C2975,reporter,1
PID22540,Kavita Choudhary,standard,C7535,witness,1
PID22540,Kaveeta Choudhaary,transliteration,C2980,victim,1
PID22540,Kaveeta Choudhaary,transliteration,C4063,witness,1
PID22540,Kavitha Choudhhary,phonetic,C8986,witness,1
PID91346,Kavita Shah,non_matching,C7444,suspect,0
PID96218,Pooja Joshi,standard,C6769,witness,1
PID96218,Puja Joshee,transliteration,C5255,reporter,1
PID96218,Pooaj Jyoshi,typo,C3544,reporter,1
PID96218,Pooja Joshhi,phonetic,C4085,witness,1
PID16056,Manish Yadav,standard,C8579,victim,1
PID16056,Manis Yadaw,transliteration,C3014,victim,1
PID40162,Suresh Mishra,standard,C5449,victim,1
PID40162,Sures Mishraa,transliteration,C1633,witness,1
PID40162,Sooresh Misra,transliteration,C2946,suspect,1
PID76245,Varun Agarwal,standard,C8493,witness,1
PID76245,Varun Agarval,phonetic,C5163,reporter,1
PID55359,Varun Chauhan,non_matching,C1675,suspect,0
PID12659,Lakshmi Kumar,standard,C7065,reporter,1
PID12659,Lakshmmi Kummar,phonetic,C9570,reporter,1
PID12659,Lakshmee Kumaar,transliteration,C2967,witness,1
PID12659,Laksmi Kumaar,transliteration,C3171,victim,1
PID37827,Arjun Kumar,non_matching,C5850,victim,0
PID64824,Arjun Mishra,standard,C8283,witness,1
PID64824,Arjun Meeshra,transliteration,C1390,witness,1
PID22466,Ravi Mishra,non_matching,C2354,victim,0
PID19537,Ananya Verma,standard,C2414,witness,1
PID19537,Annanya Verma,phonetic,C9190,suspect,1
PID19537,Aanya Verrma,typo,C5534,witness,1
PID19537,Annanya Verma,phonetic,C3372,witness,1
PID79414,Yash Kumar,standard,C7386,suspect,1
PID79414,Yah Kfumar,typo,C7839,witness,1
PID79414,Yashh Kummar,phonetic,C8210,victim,1
PID79414,Yas Kuumar,typo,C7200,reporter,1
PID15222,Aditya Kumar,non_matching,C2379,suspect,0
PID93592,Arjun Mehta,standard,C1057,reporter,1
PID93592,Arjoon Mehtaa,transliteration,C3887,victim,1
PID93592,Arjun Mehtaa,transliteration,C1917,suspect,1
PID93592,Arjunn Mehtha,phonetic,C5606,suspect,1
PID15397,Pooja Trivedi,standard,C1751,victim,1
PID15397,Poojaa Treevedi,transliteration,C7888,witness,1
PID93872,Rahul Mishra,standard,C8537,reporter,1
PID93872,Rahui Mishro,typo,C9556,victim,1
PID93872,Rahugl Mshra,typo,C4906,reporter,1
PID19159,Divya Choudhary,standard,C8921,reporter,1
PID19159,Divyaa Choudhaary,transliteration,C6180,suspect,1
PID19159,Divya Choudhhary,phonetic,C9383,victim,1
PID53442,Kavita Trivedi,standard,C8143,reporter,1
PID53442,Kavitua Trived,typo,C7319,victim,1
PID53442,Kavitha Trivedhi,phonetic,C6505,reporter,1
PID49826,Kavita Agarwal,non_matching,C3784,reporter,0
PID64291,Shreya Chauhan,standard,C1931,reporter,1
PID64291,Shreya Chauhann,phonetic,C9259,witness,1
PID64291,Shreya Chaoohan,transliteration,C3792,victim,1
PID38907,Aditya Sharma,standard,C4467,suspect,1
PID38907,Adity Shhrma,typo,C9182,reporter,1
PID38907,Adity Shamra,typo,C8189,witness,1
PID73269,Pooja Sharma,non_matching,C4554,witness,0
PID62950,Ananya Chauhan,standard,C4803,suspect,1
PID62950,Ananla Chauan,typo,C7665,witness,1
PID62950,Annanya Chauhann,phonetic,C4352,victim,1
PID51224,Krishna Mishra,standard,C9673,suspect,1
PID51224,Krishnaa Mishraa,transliteration,C5007,witness,1
PID23700,Krishna Singh,non_matching,C5812,reporter,0
PID93809,Aarav Trivedi,standard,C8310,reporter,1
PID93809,Aarab Trivedhi,phonetic,C4153,victim,1
PID93809,Aarab Trivedhi,phonetic,C9971,suspect,1
PID93809,Aarab Trivedi,phonetic,C3482,witness,1
PID23743,Lakshmi Patel,standard,C2840,victim,1
PID23743,Laksmi Paatel,transliteration,C3633,suspect,1
PID23743,Lakshmmi Pathel,phonetic,C6634,victim,1
PID23743,Laakshmi Paatel,transliteration,C4262,suspect,1
PID26766,Arjun Trivedi,standard,C5518,reporter,1
PID26766,Arjunn Trivedhi,phonetic,C5362,suspect,1
PID26766,Arjunn Trivedi,phonetic,C9275,witness,1
PID26766,Arjoon Triwedi,transliteration,C1159,reporter,1
PID45676,Lakshmi Trivedi,standard,C6332,suspect,1
PID45676,Lkshmi Trived,typo,C5003,victim,1
PID45676,Lakshmmi Trivedhi,phonetic,C5257,reporter,1
PID45676,Laksmi Treevedi,transliteration,C7071,victim,1
PID93791,Krishna Joshi,standard,C3632,suspect,1
PID93791,Krsihna Jshi,typo,C4744,reporter,1
PID72928,Vikram Trivedi,standard,C2809,victim,1
PID72928,Vikam Trigvedi,typo,C9184,victim,1
PID93094,Krishna Choudhary,standard,C1497,victim,1
PID93094,Krisrhna Choudahry,typo,C1348,suspect,1
PID71555,Kavita Agarwal,standard,C1315,victim,1
PID71555,Kabita Agarval,phonetic,C5129,victim,1
PID36555,Krishna Patel,standard,C3754,witness,1
PID36555,Krishnaa Paatel,transliteration,C8110,suspect,1
PID36555,Krisna Paatel,transliteration,C8288,victim,1
PID36555,Krishnna Pathel,phonetic,C3940,suspect,1
PID62019,Arjun Chauhan,standard,C4045,reporter,1
PID62019,Arjoon Chaauhan,transliteration,C8115,victim,1
PID62019,Arjun Chaauhan,transliteration,C6226,witness,1
PID62019,Arjunn Chauhann,phonetic,C5035,suspect,1
PID39422,Arjun Joshi,non_matching,C7399,victim,0
PID85459,Rahul Yadav,standard,C1264,suspect,1
PID85459,Raahul Yadaw,transliteration,C6091,victim,1
PID21240,Varun Kumar,standard,C8721,reporter,1
PID21240,Varunn Kummar,phonetic,C4848,victim,1
PID21240,Varvun Kmuar,typo,C7996,reporter,1
PID21240,Vrun Kumjar,typo,C4179,suspect,1
PID47936,Deepak Kumar,non_matching,C9406,victim,0
PID89558,Manish Sharma,standard,C6753,reporter,1
PID89558,Manis Shaarma,transliteration,C1321,suspect,1
PID80772,Lakshmi Agarwal,standard,C9317,suspect,1
PID80772,Lakshmmi Agarval,phonetic,C6463,victim,1
PID80772,Lakshhmi Agarval,phonetic,C2655,reporter,1
PID29512,Ananya Sharma,standard,C5054,victim,1
PID29512,Annaya Shama,typo,C2159,victim,1
PID29512,Anaanya Shaarma,transliteration,C7688,witness,1
PID52068,Yash Sharma,non_matching,C8905,suspect,0
PID75252,Ravi Kumar,standard,C8556,suspect,1
PID75252,Rabi Kummar,phonetic,C4456,suspect,1
PID40568,Shreya Choudhary,standard,C9729,reporter,1
PID40568,Shreya Choudhaary,transliteration,C8302,victim,1
PID40568,Shreya Choudhhary,phonetic,C6066,reporter,1
PID16435,Suresh Choudhary,non_matching,C4231,witness,0
PID54997,Rahul Trivedi,standard,C5911,victim,1
PID54997,Rahul Trivedhi,phonetic,C4376,victim,1
PID54997,Rahul Trivedhi,phonetic,C6326,victim,1
PID96034,Ravi Trivedi,non_matching,C4518,witness,0
PID78001,Arjun Trivedi,standard,C1978,victim,1
PID78001,Arjdun Trivvdi,typo,C8345,reporter,1
PID78001,Arjunn Trivedi,phonetic,C2722,reporter,1
PID10212,Shreya Verma,standard,C2257,suspect,1
PID10212,Shreyaa Vermaa,transliteration,C3448,witness,1
PID10212,Srreya Vcerma,typo,C6769,witness,1
PID10212,Shreya Vermma,phonetic,C3710,witness,1
PID42314,Suresh Shah,standard,C9049,reporter,1
PID42314,Sureshh Shah,phonetic,C1964,reporter,1
PID42314,Surxesh Sah,typo,C4251,suspect,1
PID42314,Sureshh Shah,phonetic,C3073,victim,1
PID44150,Vikram Verma,standard,C6536,victim,1
PID44150,Vikraam Vermaa,transliteration,C3029,reporter,1
PID44150,Vkram Veama,typo,C4147,witness,1
PID16723,Aditya Verma,non_matching,C7533,victim,0
PID24959,Suresh Joshi,standard,C6170,reporter,1
PID24959,Sures Joshee,transliteration,C9176,witness,1
PID64721,Amit Joshi,non_matching,C4266,witness,0
PID74063,Vikram Kumar,standard,C6490,witness,1
PID74063,Vikraam Kumaar,transliteration,C3796,witness,1
PID58533,Arjun Gupta,standard,C1274,reporter,1
PID58533,Arjyun Gupoa,typo,C6659,witness,1
PID58533,Arjunn Guptha,phonetic,C9611,witness,1
PID58533,Arjun Guptaa,transliteration,C2200,victim,1
PID24250,Arjun Choudhary,non_matching,C1962,suspect,0
PID63347,Yash Shah,standard,C1596,suspect,1
PID63347,Yah Sqhah,typo,C3238,witness,1
PID63347,Yas Shaah,transliteration,C9958,reporter,1
PID97455,Yash Agarwal,non_matching,C3718,victim,0
PID48555,Amit Chauhan,standard,C4200,reporter,1
PID48555,Aimt Cwhauhan,typo,C4207,suspect,1
PID83945,Rahul Singh,standard,C9183,witness,1
PID83945,Rahul Singh,phonetic,C3921,suspect,1
PID83945,Rahool Seengh,transliteration,C3647,reporter,1
PID83945,Rahul Singh,phonetic,C7441,reporter,1
PID96775,Shreya Patel,standard,C8795,suspect,1
PID96775,Shreya Pathel,phonetic,C5074,witness,1
PID96775,Shreya Pathel,phonetic,C2070,suspect,1
PID80300,Aditya Patel,non_matching,C8686,suspect,0
PID40802,Yash Kumar,standard,C3010,victim,1
PID40802,Yas Koomar,transliteration,C8814,reporter,1
PID40802,Yasgh Kuma,typo,C3707,reporter,1
PID86968,Sanjay Trivedi,standard,C2540,reporter,1
PID86968,Sanjay Trivedi,phonetic,C4966,witness,1
PID86968,Saanjay Treevedi,transliteration,C3322,victim,1
PID70454,Yash Agarwal,standard,C6400,suspect,1
PID70454,Yoash Agawal,typo,C1938,victim,1
PID48715,Lakshmi Mehta,standard,C4097,victim,1
PID48715,Lakshim Mehtpa,typo,C5987,suspect,1
PID48715,Lakshmmi Mehta,phonetic,C5651,reporter,1
PID48715,Laakshmi Mehtaa,transliteration,C9608,suspect,1
PID31945,Kavita Mehta,non_matching,C1548,suspect,0
PID47297,Suresh Sharma,standard,C8626,suspect,1
PID47297,Sures Sharma,transliteration,C6584,suspect,1
PID47297,Sooresh Shaarma,transliteration,C9041,reporter,1
PID47297,Sureshh Sharmma,phonetic,C2640,witness,1
PID48246,Sanjay Mehta,standard,C5347,reporter,1
PID48246,Samjay Mehya,typo,C5202,victim,1
PID10107,Lakshmi Patel,standard,C4902,suspect,1
PID10107,Lakshhmi Pathel,phonetic,C5916,suspect,1
PID10107,Lakshhmi Pathel,phonetic,C1269,witness,1
PID10107,Lakbhmi Pwtel,typo,C7486,witness,1
PID15200,Varun Agarwal,standard,C8684,victim,1
PID15200,Varnu Agyarwal,typo,C3286,victim,1
PID91786,Ananya Verma,standard,C5183,witness,1
PID91786,Ananyl Veria,typo,C7627,reporter,1
PID91786,Annanya Verma,phonetic,C2178,suspect,1
PID91786,Anaanya Verma,transliteration,C1540,reporter,1
PID67758,Deepak Trivedi,standard,C2164,witness,1
PID67758,Dipak Triwedi,transliteration,C9462,suspect,1
PID67758,Deeak Trifvedi,typo,C9130,witness,1
PID96666,Manish Trivedi,non_matching,C7083,witness,0
PID20028,Aarav Mehta,standard,C1958,victim,1
PID20028,Alarav Meta,typo,C9066,reporter,1
PID20028,Aarab Mehta,phonetic,C1786,witness,1
PID20028,Aaraw Mehtaa,transliteration,C7654,witness,1
PID66761,Yash Yadav,standard,C5526,suspect,1
PID66761,Yashh Yadab,phonetic,C5262,victim,1
PID66761,Yas Yaadav,transliteration,C9414,reporter,1
PID66761,Yas Yaadav,transliteration,C7641,reporter,1
PID27442,Ananya Sharma,standard,C4953,reporter,1
PID27442,Annanya Sharmma,phonetic,C1852,witness,1
PID27442,Anaanya Sharma,transliteration,C3855,reporter,1
PID27442,Aqnanya Sharm,typo,C6005,victim,1
PID53911,Ananya Choudhary,non_matching,C2115,suspect,0
PID82290,Manish Singh,standard,C3300,suspect,1
PID82290,Manzsh Sigh,typo,C4865,reporter,1
PID82290,Mannish Singh,phonetic,C7878,reporter,1
PID17111,Yash Joshi,standard,C7794,victim,1
PID17111,Yaash Joshee,transliteration,C4587,victim,1
PID72217,Aarav Gupta,standard,C5686,witness,1
PID72217,Aarab Guptha,phonetic,C5737,reporter,1
PID72217,Aaraw Goopta,transliteration,C1088,witness,1
PID72217,Aaraw Guptaa,transliteration,C8275,suspect,1
PID98389,Varun Agarwal,standard,C3604,suspect,1
PID98389,Varun Agarval,phonetic,C7521,victim,1
PID44069,Gaurav Verma,standard,C1408,victim,1
PID44069,Gaurv Vermy,typo,C2065,suspect,1
PID20107,Vikram Chauhan,standard,C9572,reporter,1
PID20107,Vikraam Chaoohan,transliteration,C2100,victim,1
PID72934,Gaurav Agarwal,standard,C8450,reporter,1
PID72934,Gaurab Agarval,phonetic,C7168,victim,1
PID75037,Aditya Trivedi,standard,C3259,suspect,1
PID75037,Adityaa Treevedi,transliteration,C7178,victim,1
PID75037,Adityaa Treevedi,transliteration,C2115,victim,1
PID75037,Adityaa Triwedi,transliteration,C4259,suspect,1
PID89334,Aditya Mehta,non_matching,C6089,reporter,0
PID30126,Aarav Agarwal,standard,C4648,reporter,1
PID30126,Aaarav Aearwal,typo,C8991,reporter,1
PID30126,Aaav Agrwal,typo,C8346,reporter,1
PID30126,Aavav Aggrwal,typo,C4930,reporter,1
PID77970,Divya Agarwal,non_matching,C9610,witness,0
PID29998,Rahul Kumar,standard,C4164,witness,1
PID29998,Rahul Kummar,phonetic,C8922,witness,1
PID52214,Arjun Sharma,standard,C8715,witness,1
PID52214,Arjun Sharma,transliteration,C8297,reporter,1
PID34360,Aditya Sharma,non_matching,C1330,witness,0
PID35807,Manish Gupta,standard,C9330,victim,1
PID35807,Mannish Guptha,phonetic,C4761,witness,1
PID81246,Pooja Gupta,standard,C2806,victim,1
PID81246,Pooja Guptha,phonetic,C1452,reporter,1
PID90757,Rahul Gupta,non_matching,C1519,witness,0
PID44771,Arjun Kumar,standard,C9386,victim,1
PID44771,Arjun Kumaar,transliteration,C3091,victim,1
PID44771,Arjunn Kummar,phonetic,C2670,victim,1
PID33040,Manish Joshi,standard,C4109,reporter,1
PID33040,Minish Jroshi,typo,C7608,victim,1
PID61305,Lakshmi Mehta,standard,C1648,reporter,1
PID61305,Lkshmi Mewta,typo,C1345,victim,1
PID87704,Lakshmi Singh,non_matching,C5694,suspect,0
PID60560,Aarav Chauhan,standard,C4590,reporter,1
PID60560,Aarab Chauhann,phonetic,C6170,suspect,1
PID60560,Aarab Chauhann,phonetic,C3599,witness,1
PID60560,Afrav Chahan,typo,C6522,witness,1
PID20674,Aarav Joshi,non_matching,C1069,victim,0
PID81542,Ishaan Verma,standard,C6416,suspect,1
PID81542,Iswhaan Veram,typo,C1379,suspect,1
PID81542,Ishaann Vermma,phonetic,C2165,victim,1
PID81542,Ishaau Vermk,typo,C2574,suspect,1
PID81864,Ananya Verma,standard,C1642,suspect,1
PID81864,Anana Vepma,typo,C4973,victim,1
PID81864,Annanya Verma,phonetic,C2771,victim,1
PID81864,Annanya Verma,phonetic,C2720,victim,1
PID67630,Yash Verma,non_matching,C5685,reporter,0
PID84530,Vikram Singh,standard,C9243,suspect,1
PID84530,Vikram Sinngh,phonetic,C1014,reporter,1
